Process Date,Process ID,ProcessDate_ProcessID,Artifact type,Analysis,Artifact name,Fragment length
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,441
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8635-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8636-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8693-20,418
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,425
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8765-20,435
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8850-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,402
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8911-20,438
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8563-20,444
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8564-20,434
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8685-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8686-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8812-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8813-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8815-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8818-20,413
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,202-18-v2,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,414
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8482-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8485-20,421
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8487-20,397
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8488-20,461
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8514-20,436
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8515-20,442
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8522-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8524-20,417
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8543-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8544-20,405
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8601-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8602-20,430
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8623-20,426
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,441
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8635-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8636-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8693-20,418
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,425
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8765-20,435
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8850-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,402
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8911-20,438
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8563-20,444
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8564-20,434
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8685-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8686-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8812-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8813-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8815-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8818-20,413
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,202-18-v2,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,414
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8482-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8485-20,421
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8487-20,397
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8488-20,461
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8514-20,436
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8515-20,442
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8522-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8524-20,417
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8543-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8544-20,405
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8601-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8602-20,430
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8623-20,426
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,441
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8635-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8636-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8693-20,418
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,425
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8765-20,435
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8850-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,402
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8911-20,438
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8563-20,444
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8564-20,434
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8685-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8686-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8812-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8813-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8815-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8818-20,413
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,202-18-v2,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,414
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8482-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8485-20,421
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8487-20,397
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8488-20,461
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8514-20,436
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8515-20,442
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8522-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8524-20,417
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8543-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8544-20,405
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8601-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8602-20,430
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8623-20,426
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,441
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8635-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8636-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8693-20,418
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,425
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8765-20,435
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8850-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,402
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8911-20,438
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8563-20,444
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8564-20,434
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8685-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8686-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8812-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8813-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8815-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8818-20,413
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,202-18-v2,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,414
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8482-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8485-20,421
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8487-20,397
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8488-20,461
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8514-20,436
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8515-20,442
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8522-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8524-20,417
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8543-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8544-20,405
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8601-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8602-20,430
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8623-20,426
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,441
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8635-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8636-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8693-20,418
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,425
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8765-20,435
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8850-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,402
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8911-20,438
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8563-20,444
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8564-20,434
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8685-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8686-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8812-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8813-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8815-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8818-20,413
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,202-18-v2,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,414
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8482-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8485-20,421
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8487-20,397
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8488-20,461
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8514-20,436
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8515-20,442
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8522-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8524-20,417
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8543-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8544-20,405
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8601-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8602-20,430
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8623-20,426
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,441
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8635-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8636-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8693-20,418
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,425
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8765-20,435
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8850-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,402
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8911-20,438
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8563-20,444
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8564-20,434
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8685-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8686-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8812-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8813-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8815-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8818-20,413
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,202-18-v2,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,414
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8482-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8485-20,421
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8487-20,397
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8488-20,461
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8514-20,436
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8515-20,442
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8522-20,411
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8524-20,417
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8543-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8544-20,405
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8601-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8602-20,430
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8623-20,426
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,441
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8635-20,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8636-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,415
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8693-20,418
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,431
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,425
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8765-20,435
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8850-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,402
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8911-20,438
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8563-20,444
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8564-20,434
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8685-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8686-20,408
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8812-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8813-20,423
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8815-20,407
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,8818-20,413
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,420
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,202-18-v2,445
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,414
2020-10-07,24-107689,2020-10-07_24-107689,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,420
