Process Date,Process ID,ProcessDate_ProcessID,Analysis,Artifact name,Concentration,Fragment length
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0230,5.37,421
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0229,6.06,422
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0228,10.6,502
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0227,15.2,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0226,12.6,424
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0225,9.86,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0224,3.29,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0223,10.3,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0221,20,463
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0239,7.78,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0240,6.65,474
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0233,17.1,462
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0234,25.5,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0232,4.51,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0237,10.9,423
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0238,5.72,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0235,10.8,412
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0236,28.4,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0231,8.21,427
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0257,1.3,382
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0242,5.44,443
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0241,4.84,445
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0244,7.11,473
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0243,9.61,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0230,5.37,421
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0229,6.06,422
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0228,10.6,502
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0227,15.2,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0226,12.6,424
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0225,9.86,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0224,3.29,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0223,10.3,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0221,20,463
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0239,7.78,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0240,6.65,474
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0233,17.1,462
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0234,25.5,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0232,4.51,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0237,10.9,423
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0238,5.72,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0235,10.8,412
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0236,28.4,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0231,8.21,427
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0257,1.3,382
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0242,5.44,443
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0241,4.84,445
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0244,7.11,473
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0243,9.61,459
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8483-20,31,434
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8580-20,21.5,425
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8607-20,17.1,402
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0260,7.27,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Bladder,20KFU0261,14.6,393
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8430-20,28.6,439
2020-09-29,24-106430,2020-09-29_24-106430,TruSeq Stranded mRNA - Fusion,8603-20,29.8,422
2020-10-01,24-106900,2020-10-01_24-106900,TruSeq Stranded mRNA - Bladder,20KFU0258,0.3,408
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8817-20,45.6,455
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0262,21.7,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0272,27.1,445
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0264,19.4,417
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0263,19.8,426
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0269,16.7,453
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0270,29.6,441
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0267,29.1,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0268,0.47,333
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0265,15.3,424
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0266,25.8,446
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8816-20,38.5,458
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0273,38.1,431
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Fusion,8832-20,21.2,403
2020-10-07,24-107696,2020-10-07_24-107696,TruSeq Stranded mRNA - Bladder,20KFU0271,22.7,430
